sgRNA	Gene	R1_Bottom	R1_Top	R1_Unsorted	R2_Bottom	R2_Top	R2_Unsorted	R3_Bottom	R3_Top	R3_Unsorted
1700111N16Rik_ENSMUST00000188663_70143720_70143702	ENSMUST00000188663_1700111N16Rik	512.1238679246221	435.3992158402144	481.03221904775836	597.2024535221148	517.5791376826503	658.0916289771706	455.1987225077495	499.56698067688836	474.08491499915397
Ids_ENSMUST00000101509_70365117_70365135	ENSMUST00000101509_Ids	498.0782766102337	420.13989752805736	444.253095659801	537.9213276210224	603.0595397318721	585.8094336632846	492.3383672311851	499.56698067688836	452.8175543262947
Ids_ENSMUST00000101509_70365127_70365145	ENSMUST00000101509_Ids	1064.2236495901957	967.4407809907568	1032.719069867119	1083.5272456366308	1072.7320784638598	1075.602219820064	1157.9950765050698	1160.670589836124	1067.7987337831412
Ids_ENSMUST00000101509_70365155_70365173	ENSMUST00000101509_Ids	705.5208560227388	636.8222175606875	695.8997293668779	848.5983392878578	774.9596889077795	898.6726671114476	608.518794314753	551.4182441403578	627.3871398493477
Ids_ENSMUST00000101509_70365187_70365205	ENSMUST00000101509_Ids	2013.9217084630707	2026.437471854456	1914.450159509992	1813.5633331223041	1670.155547730948	1729.3784938531219	1936.0230185319135	1846.7026910451043	1853.8049386508974
Ids_ENSMUST00000101509_70365229_70365247	ENSMUST00000101509_Ids	622.3277382375154	679.5483088347272	619.4378675866507	739.9162751358554	579.5759127952728	587.9671111353409	772.3141505309306	726.9148281705621	788.6646249518636
Ids_ENSMUST00000101509_70365272_70365290	ENSMUST00000101509_Ids	387.87440629734033	342.826018079795	341.658698840762	310.6770116668354	284.6215584715845	291.28645872760006	361.8734614078343	439.73859975750054	459.02053452254535
Dcaf12l2_ENSMUST00000115057_44368388_44368406	ENSMUST00000115057_Dcaf12l2	588.8344051032047	554.4218986750394	506.19688241846603	486.3247921145162	397.34296776726154	430.4566556752312	481.86308282201094	511.53265686076594	473.19877497111816
Dcaf12l2_ENSMUST00000115057_44368420_44368438	ENSMUST00000115057_Dcaf12l2	648.2580606640786	614.4418840361905	551.6868508193608	512.6719591816683	493.156165668587	446.63923671565345	738.9837001381038	684.0378218450008	706.2536023445341
Dcaf12l2_ENSMUST00000115057_44368454_44368472	ENSMUST00000115057_Dcaf12l2	356.5419333652432	302.1345025807095	311.6546771295336	313.9704075502294	369.16261544334225	285.8922650474593	290.45106770891965	322.0761172827045	288.8816491396714
Dcaf12l2_ENSMUST00000115057_44368476_44368494	ENSMUST00000115057_Dcaf12l2	562.9040826766416	528.989701488111	495.5502940693205	515.9653550650623	529.790623689682	534.0251743339335	655.1814248647106	562.3867806422456	611.4366193447032
Dcaf12l2_ENSMUST00000115057_44368490_44368508	ENSMUST00000115057_Dcaf12l2	469.98709398145695	563.5774896623336	493.6145507331122	468.76001406974814	477.18729935169944	612.7804020639883	407.5837933751397	601.2752282398477	503.32753592433545
Dcaf12l2_ENSMUST00000115057_44368580_44368598	ENSMUST00000115057_Dcaf12l2	626.6494586419426	514.7476710634311	505.2290107503619	603.7892452889027	591.7873988023044	568.5480138868342	519.0027275454466	518.5126346346946	590.169258671844
Dcaf12l1_ENSMUST00000115056_44790180_44790198	ENSMUST00000115056_Dcaf12l1	254.98150386120423	240.0799414446042	297.1366021079715	209.67953790941894	244.22972014063356	209.29471478946078	214.267181096744	233.33068558561254	192.292386083769
Dcaf12l1_ENSMUST00000115056_44790184_44790202	ENSMUST00000115056_Dcaf12l1	347.8984925563888	622.5801871360076	430.702892306343	353.4911581509576	568.303771865705	358.17446036134527	406.6314947924875	727.9119678525519	515.7334963168366
Dcaf12l1_ENSMUST00000115056_44790192_44790210	ENSMUST00000115056_Dcaf12l1	207.44257941250515	317.3938208928666	276.8112970777845	160.27859965850874	170.9608040984435	201.74284363726375	239.97924282835328	290.167647459031	222.42114703698627
Dcaf12l1_ENSMUST00000115056_44790203_44790221	ENSMUST00000115056_Dcaf12l1	665.5449422817874	840.2797950561147	940.7712613972257	535.7257303654264	759.9301676683559	671.0376938095083	684.7026809269287	1031.0424311774502	739.9269234098946
Dcaf12l1_ENSMUST00000115056_44790213_44790231	ENSMUST00000115056_Dcaf12l1	1600.1169797391672	1347.906450907206	1448.9038871518999	1540.211474800601	1133.789508499018	1262.2413211529336	1553.198988305731	1347.135710368216	1393.0121240722806
Dcaf12l1_ENSMUST00000115056_44790087_44790105	ENSMUST00000115056_Dcaf12l1	379.23096548848594	471.0042919019142	383.2771805692401	323.8505952004115	328.77077711239133	286.9711037834875	423.77286928022704	429.7672029376026	454.58983438236635
Rab39b_ENSMUST00000033545_75578221_75578239	ENSMUST00000033545_Rab39b	834.0920380544477	768.0523550452381	761.7150027979594	533.5301331098304	448.0676019503162	435.85084935537196	695.1779653361028	810.6745614577051	696.5060620361403
Rab39b_ENSMUST00000033545_75578285_75578303	ENSMUST00000033545_Rab39b	1924.2460100712065	2070.1808510159726	2144.8036165187777	2201.086248735	2167.069093709391	2057.3454696056788	1908.406359635	2062.0848623549005	2033.6913643421651
Rab39b_ENSMUST00000033545_75578302_75578320	ENSMUST00000033545_Rab39b	477.55010468920455	697.8594908093156	639.7631726168376	483.0313962311222	484.7020599714112	509.211883405286	597.0912113229266	628.1979996535722	568.0157579709489
Rab39b_ENSMUST00000033545_75578307_75578325	ENSMUST00000033545_Rab39b	1228.449024958429	1157.6736159489813	1275.6548585612586	911.1728610723442	737.3858858092206	975.2702173694462	1145.6151949305913	1175.6276850659708	1208.6949982408337
Rab39b_ENSMUST00000033545_75578360_75578378	ENSMUST00000033545_Rab39b	984.2718221082927	848.4180981559318	948.5142347420588	680.635149234763	601.1808495769442	710.9547270425497	949.441686904239	1033.0367105414298	886.1400280358018
Rab39b_ENSMUST00000033545_75578701_75578719	ENSMUST00000033545_Rab39b	635.292899450797	601.2171414989876	599.1125625564637	643.309995889631	631.2398920557913	627.8841443683824	641.8492447075798	587.3152726919906	595.4860988400588
Maged2_ENSMUST00000124537_150812514_150812532	ENSMUST00000124537_Maged2	2139.251600191459	1658.1792565877324	2040.2734763635306	2669.846262804748	2056.226374568642	2352.9472832773918	2213.1419060837025	1930.4624243322473	2081.5429258560985
Maged2_ENSMUST00000124537_150812714_150812696	ENSMUST00000124537_Maged2	762.7836513813991	842.314370831069	728.8073660824186	670.754961584581	663.1776246895665	654.8551127690861	745.6497902166691	712.954872622705	649.5406405502428
Maged2_ENSMUST00000124537_150812739_150812757	ENSMUST00000124537_Maged2	346.818062455282	373.3446547041091	396.82738392269806	295.3078308776633	301.52976986593603	281.57691010334673	296.16485920483285	277.20483159316365	303.94602961628004
Maged2_ENSMUST00000124537_150812777_150812759	ENSMUST00000124537_Maged2	1085.8322516123317	952.1814626785998	1117.8917766602835	940.8134240228902	855.7433655696814	1014.1084118664595	1012.2933933592839	994.1482629438278	1072.2294339233201
Maged2_ENSMUST00000124537_150812796_150812778	ENSMUST00000124537_Maged2	1069.6258000957296	775.173370257578	909.7993680178931	850.7939365434538	981.6156059498541	961.2453138010802	998.008914619501	884.4628979249501	946.3975499422363
Maged2_ENSMUST00000124537_150812880_150812862	ENSMUST00000124537_Maged2	1421.8460130565456	1122.0685398872815	1308.5624952767994	1392.0086600478703	1238.9961571749834	1488.7974557188447	1308.4582525641167	1125.770700966481	1206.922718184762
Gja6_ENSMUST00000069417_160907114_160907132	ENSMUST00000069417_Gja6	623.4081683386222	583.9232474118763	616.5342525823382	640.0166000062369	614.3316806614398	713.112404514606	649.4676333687974	633.1836980635212	653.9713406904217
Gja6_ENSMUST00000069417_160907123_160907141	ENSMUST00000069417_Gja6	2226.7664383811098	2093.578472427947	2120.606824816174	2598.4893519978777	2558.7759910118684	2563.3208368028804	2301.7056742703567	2234.5900273391353	2239.2758508464713
Gja6_ENSMUST00000069417_160907184_160907202	ENSMUST00000069417_Gja6	666.6253723828942	674.4618693973415	639.7631726168376	751.9920600416334	797.503970766915	662.4069839212831	620.8986758892315	689.0235202549499	580.4217183634502
Gja6_ENSMUST00000069417_160907187_160907205	ENSMUST00000069417_Gja6	742.25547946037	687.6866119345443	629.116584267692	586.2244672441346	578.6365677178087	584.7305949272564	557.0946708515344	507.54409813280677	583.9662784755934
Gja6_ENSMUST00000069417_160907195_160907213	ENSMUST00000069417_Gja6	826.5290273467002	868.7638559054745	913.6708546903096	1052.7888840582868	1116.8812971046666	1001.1623470341217	843.7365442298453	991.1568438978584	875.5063476993722
Gja6_ENSMUST00000069417_160907362_160907380	ENSMUST00000069417_Gja6	453.780642464855	338.75686652988645	395.85951225459394	374.3493320791197	418.94790454893297	441.2450430355127	453.2941253424451	427.772923573623	446.6145741300441
Cdkl5_ENSMUST00000112355_160817233_160817251	ENSMUST00000112355_Cdkl5	500.23913681244727	397.7595640035604	359.08038886663655	362.2735471733416	336.28553773210314	358.17446036134527	419.9636749496182	374.92452042816376	390.7877523637886
Cdkl5_ENSMUST00000112355_160817321_160817339	ENSMUST00000112355_Cdkl5	608.282146923127	407.93244287833176	469.4177590305087	694.9065313961371	486.5807501263392	696.9298234741839	558.0469694341866	341.02177124051065	441.2977339618293
Cdkl5_ENSMUST00000112355_160817484_160817502	ENSMUST00000112355_Cdkl5	417.04601902722385	431.33006429030587	456.8354273451548	338.1219773617855	323.13470664760746	393.77613865027416	465.67400691692364	426.7757838916332	469.65421485897497
Cdkl5_ENSMUST00000112355_160817587_160817605	ENSMUST00000112355_Cdkl5	240.93591254681587	211.59588059524438	177.1205152630579	174.5499818198828	185.05098026040312	236.2656831901645	250.45452723752743	259.2563173173473	278.24796880324175
Cdkl5_ENSMUST00000112355_160817345_160817327	ENSMUST00000112355_Cdkl5	560.743222474428	534.0761409254967	555.5583374917773	421.55467307443394	459.3397428798839	528.6309806537927	532.3349077025773	517.5154949527048	537.0008569896959
Cdkl5_ENSMUST00000112355_160817234_160817252	ENSMUST00000112355_Cdkl5	739.0141891570496	634.7876417857332	709.4499327203358	693.8087327683392	696.0547024008056	649.4609190889454	710.4147426585379	795.7174662278582	739.0407833818588
L1cam_ENSMUST00000146790_73870270_73870288	ENSMUST00000146790_L1cam	626.6494586419426	569.6812169871964	530.3936741210696	459.9776250473641	519.4578278375783	461.7429790200475	565.6653580954041	514.5240759067353	662.8327409707798
L1cam_ENSMUST00000146790_73870330_73870348	ENSMUST00000146790_L1cam	601.7995663164862	454.72768570228004	540.072390802111	569.7574878271646	572.0611521755609	603.070853439735	634.2308560463623	523.4983330446436	651.3129206063144
L1cam_ENSMUST00000146790_73870379_73870361	ENSMUST00000146790_L1cam	1017.7651552426033	952.1814626785998	953.3535930825794	895.8036802831721	991.0090567244938	1033.527509114966	1004.6750046980663	894.4342947448481	1095.269074652251
L1cam_ENSMUST00000146790_73870420_73870402	ENSMUST00000146790_L1cam	328.4507507364665	258.3911234191927	333.9157254959288	302.9924212722494	324.07405172507146	457.42762407593494	332.35220534561626	432.75862198357197	395.2184525039676
L1cam_ENSMUST00000146790_73870424_73870442	ENSMUST00000146790_L1cam	1016.6847251414965	730.412703208584	905.9278813454765	1095.603030542409	787.1711749148112	856.5979564063498	1060.8606210745459	817.6545392316337	1027.0362924934943
L1cam_ENSMUST00000146790_73870450_73870468	ENSMUST00000146790_L1cam	468.90666388035015	388.60397301626614	463.61052902188385	436.923853863606	387.0101719151578	382.9877512899927	345.684385502747	439.73859975750054	446.6145741300441
Gm14373_ENSMUST00000122467_5702057_5702039	ENSMUST00000122467_Gm14373	360.8636537696704	394.70770034112894	339.7229555045537	282.13424734408727	281.80352323919254	283.73458757540305	333.30450392826845	332.04751410260246	295.9707693639578
Gm14373_ENSMUST00000122467_5702119_5702137	ENSMUST00000122467_Gm14373	796.2769845157098	726.3435516586754	914.6387263584138	905.6838679333541	1002.2811976540615	1098.257833276655	951.3462840695433	1077.9079962309709	1020.8333122972438
Gm14373_ENSMUST00000122467_5702165_5702147	ENSMUST00000122467_Gm14373	379.23096548848594	474.0561555643456	514.9077274314034	401.79429777406983	439.6134962531404	470.3736889082727	461.8648125863149	603.2695076038273	496.238415700049
Gm14373_ENSMUST00000122467_5702231_5702249	ENSMUST00000122467_Gm14373	1055.5802087813413	995.9248418401166	988.1969731343286	1087.9184401478228	1009.7959582737734	1013.0295731304313	942.7755968256736	1064.9451803651034	1081.976974231714
Gm14373_ENSMUST00000122467_5702307_5702289	ENSMUST00000122467_Gm14373	444.0567715548938	328.5839876551151	355.20890219421995	350.1977622675636	290.25762893636835	376.51471887382377	451.38952817714073	265.23915540928607	347.36689099003434
Gm14373_ENSMUST00000122467_5702325_5702343	ENSMUST00000122467_Gm14373	753.0597804714379	596.1307020616019	752.0362861169181	860.6741241936359	797.503970766915	814.523245701252	864.6871130481936	732.8976662625009	716.0011426529279
Las1l_ENSMUST00000147994_95951156_95951138	ENSMUST00000147994_Las1l	417.04601902722385	143.43759213427626	391.0201539140732	215.16853104840897	154.99193778155592	174.77187523656005	445.67573668122753	142.590974524541	381.9263520834306
Las1l_ENSMUST00000147994_95951218_95951200	ENSMUST00000147994_Las1l	494.8369863069133	532.0415651505424	587.498102539214	576.3442795939526	518.5184827601144	527.5521419177645	576.1406425045783	578.3410155540823	552.9513774943404
Las1l_ENSMUST00000147994_95951254_95951272	ENSMUST00000147994_Las1l	139.3754830427769	167.85250143372753	141.30926354320468	120.75784905778055	148.41652223930808	147.80090683585632	147.6062803110903	166.52232689229612	183.43098580341098
Las1l_ENSMUST00000147994_95951280_95951298	ENSMUST00000147994_Las1l	1489.9131094262739	1027.4607663519078	1231.1327618284681	1827.8347152836782	1276.5699602735424	1580.4987482812373	1560.8173769669486	1054.9737835452054	1369.9724833433497
Las1l_ENSMUST00000147994_95951342_95951324	ENSMUST00000147994_Las1l	984.2718221082927	888.0923257675402	944.6427480696422	933.1288336283043	1011.6746484287013	955.8511201209395	841.8319470645409	991.1568438978584	1018.1748922131363
Las1l_ENSMUST00000147994_95951443_95951425	ENSMUST00000147994_Las1l	265.7858048722722	249.23553243189843	217.77112532343187	162.47419691410474	118.35747976046088	163.98348787627856	177.12753637330837	223.35928876571458	206.47062653234184
Naa10_ENSMUST00000139105_73919887_73919905	ENSMUST00000139105_Naa10	1572.0257971103906	1243.1257984970607	1527.3014922683356	1653.2847334637954	1666.398167421092	1666.8058471634893	1548.43749539247	1613.372005459492	1488.715247100147
Naa10_ENSMUST00000139105_73919932_73919914	ENSMUST00000139105_Naa10	941.0546180640207	864.694704355566	959.1608230912043	924.3464446059202	1053.0058318371161	1005.4777019782343	1017.0548862725449	880.474339196991	943.739129858129
Naa10_ENSMUST00000139105_73919959_73919941	ENSMUST00000139105_Naa10	708.7621463260592	905.3862198546515	744.2933127720848	605.9848425444987	791.8679003021311	741.162211651338	763.7434632870609	1004.1196597637257	879.9370478395513
Naa10_ENSMUST00000139105_73919963_73919981	ENSMUST00000139105_Naa10	1285.7118203170892	862.6601285806117	1117.8917766602835	1352.487909447142	977.8582256399982	1358.2579686594388	1369.4053618538574	953.2655359822461	1286.6753207079842
Naa10_ENSMUST00000139105_73920000_73919982	ENSMUST00000139105_Naa10	1341.8941855746427	802.6401432194607	1226.2934034879474	891.4124857719801	701.6907728655895	909.4610544717291	1176.0887495754616	730.9033868985214	1170.5909770352941
Naa10_ENSMUST00000139105_73920036_73920054	ENSMUST00000139105_Naa10	1518.0042920550507	1398.7708452810627	1442.128785475171	1599.4926007016932	1363.929052477692	1487.7186169828167	1432.2570683089023	1290.2987484947976	1284.9030406519128
Gm8424_ENSMUST00000117716_150926258_150926240	ENSMUST00000117716_Gm8424	650.4189208662922	595.1134141741248	561.3655675004021	600.4958494055087	600.2415044994801	618.1745957441291	509.47974171892463	549.4239647763783	608.7781992605959
Gm8424_ENSMUST00000117716_150926294_150926312	ENSMUST00000117716_Gm8424	318.7268798265053	244.14909299451276	266.1647087286389	228.34211458198504	227.321508746282	248.13290928647413	336.161399676225	303.13046332489836	316.35199000878123
Gm8424_ENSMUST00000117716_150926383_150926401	ENSMUST00000117716_Gm8424	831.9311778522341	896.2306288673573	997.87568981537	971.5517856012344	843.5318795626497	784.3157610924638	953.2508812348477	961.2426534381644	833.8577663816895
Gm8424_ENSMUST00000117716_150926438_150926456	ENSMUST00000117716_Gm8424	422.44816953275784	378.4310941414948	460.7069140175714	407.28329091305983	316.55929110535965	406.7222034826119	372.3487458170085	477.6299076731128	430.6640536253997
Gm8424_ENSMUST00000117716_150926511_150926493	ENSMUST00000117716_Gm8424	1554.7389154926818	1655.1273929253011	1532.1408506088562	1843.2038960728503	1943.5049652729647	1803.8183666390642	1585.5771401159056	1684.1689228807675	1673.9185129596297
Gm8424_ENSMUST00000117716_150926517_150926535	ENSMUST00000117716_Gm8424	231.21204163685468	192.2674107331788	177.1205152630579	217.364128304005	222.62478335896213	249.2117480225023	221.88556975796158	192.44795862403086	199.3815063080554
4933407K13Rik_ENSMUST00000138943_75764709_75764691	ENSMUST00000138943_4933407K13Rik	744.4163396625836	691.7557634844528	825.5945328928328	605.9848425444987	578.6365677178087	557.7596265265527	675.1796951004067	719.9348503966336	737.2685033257872
4933407K13Rik_ENSMUST00000138943_75764750_75764768	ENSMUST00000138943_4933407K13Rik	327.3703206353597	430.3127764028287	369.7269772157821	276.6452542050973	316.55929110535965	250.29058675853042	449.4849310118363	434.7529013475516	427.1194935132565
4933407K13Rik_ENSMUST00000138943_75764821_75764839	ENSMUST00000138943_4933407K13Rik	260.3836543667382	207.52672904533586	299.07234544417975	263.47167067152117	292.1363190912963	264.31549032689634	253.31142298548403	262.2477363633167	227.73798720520108
4933407K13Rik_ENSMUST00000138943_75764881_75764899	ENSMUST00000138943_4933407K13Rik	113.44516061621376	108.8498039600536	109.369498495768	76.84590394586034	125.87224038017268	119.75109969912447	119.98962141417664	146.5795332525002	218.87658692484305
4933407K13Rik_ENSMUST00000138943_75764913_75764931	ENSMUST00000138943_4933407K13Rik	1318.1247233502932	1097.6536305878303	1314.3697252854242	1023.1483211077407	1090.5796349356751	978.5067335775306	1119.903133198982	1106.8250470086748	1177.6800972595806
4933407K13Rik_ENSMUST00000138943_75764956_75764938	ENSMUST00000138943_4933407K13Rik	1838.8920320837694	1519.828103890842	1865.088704436681	1766.35799212699	1761.2720202449536	1951.6192734749204	1579.8633486199924	1500.6952213946447	1602.1411706887297
AU022751_ENSMUST00000101698_6083435_6083453	ENSMUST00000101698_AU022751	494.8369863069133	544.249019800268	554.5904658236732	346.9043663841696	410.49379885175716	462.8218177560757	515.1935332148378	533.4697298645415	495.3522756720132
AU022751_ENSMUST00000101698_6083523_6083541	ENSMUST00000101698_AU022751	482.95225519473854	576.8022321995364	517.8113424357158	474.24900720873813	593.6660889572323	562.0749814706653	518.0504289627944	623.2123012436232	505.9859560084428
AU022751_ENSMUST00000101698_6083590_6083608	ENSMUST00000101698_AU022751	413.8047287239035	471.0042919019142	426.83140563392647	323.8505952004115	233.89692428852982	313.9420721841912	404.7268976271831	398.85587279591886	396.10459253200344
AU022751_ENSMUST00000101698_6083596_6083614	ENSMUST00000101698_AU022751	568.3062331821756	675.4791572848186	613.6306375780258	522.5521468318503	598.3628143445522	585.8094336632846	491.3860686485329	577.3438758720926	560.0404977186267
AU022751_ENSMUST00000101698_6083649_6083667	ENSMUST00000101698_AU022751	1615.2430011546624	1320.4396779453232	1580.5344340140632	1636.8177540468255	1375.2011934072598	1730.45733258915	1846.5069517626073	1227.4789485294402	1531.2499684458655
AU022751_ENSMUST00000101698_6083655_6083673	ENSMUST00000101698_AU022751	355.4615032641364	575.7849443120592	402.6346139313229	517.0631536928603	581.4546029502006	573.942207566975	494.2429643964895	602.2723679218375	513.961216260765
Gnl3l_ENSMUST00000138026_151017257_151017275	ENSMUST00000138026_Gnl3l	615.8451576308746	780.2598096949637	632.0201992720044	737.7206778802594	595.5447791121603	579.3364012471156	713.2716384064945	750.8461805383173	655.7436207464933
Gnl3l_ENSMUST00000138026_151017269_151017287	ENSMUST00000138026_Gnl3l	799.5182748190302	874.8675832303373	820.755174552312	1039.6153005247106	1125.3354028018423	1088.5482846524017	828.4997669074102	841.5858915993888	871.0756475591932
Gnl3l_ENSMUST00000138026_150999810_150999792	ENSMUST00000138026_Gnl3l	941.0546180640207	613.4245961487134	784.9439228324588	969.3561883456384	743.9613013514684	972.0337011613617	875.1623974573678	838.5944725534195	1021.7194523252795
Gnl3l_ENSMUST00000138026_150999911_150999893	ENSMUST00000138026_Gnl3l	717.4055871349136	821.9686130815263	763.6507461341678	592.8112590109226	660.3595894571746	735.7680179711972	756.1250746258432	811.671701139695	754.1051638584673
Gnl3l_ENSMUST00000138026_150999988_150999970	ENSMUST00000138026_Gnl3l	538.0541903511852	496.4364890888426	501.35752407794536	768.4590394586035	632.1792371332554	598.7554984956223	474.2446941607934	510.53551717877616	608.7781992605959
Gnl3l_ENSMUST00000138026_151000086_151000068	ENSMUST00000138026_Gnl3l	226.8903212324275	217.6996079201072	188.73497528030762	230.53771183758104	207.59526211953852	244.89639307838968	279.0234847170933	203.41649512591863	237.4855275135949
Ndufb11_ENSMUST00000116621_20617613_20617631	ENSMUST00000116621_Ndufb11	447.2980618582142	485.2463223265941	527.4900591167572	435.826055235808	596.4841241896243	626.8053056323542	521.8596232934032	635.1779774275008	616.7534595129181
Ndufb11_ENSMUST00000116621_20618041_20618059	ENSMUST00000116621_Ndufb11	2280.78794343645	2407.920429658382	2234.815681652463	2601.782747881272	2672.4367453850095	2554.6901269146556	2361.700484977445	2437.009382783064	2504.231719229176
Ndufb11_ENSMUST00000116621_20618059_20618077	ENSMUST00000116621_Ndufb11	680.6709636972824	832.1414919562976	659.1206059789205	629.0386137282568	604.9382298868001	530.788658125849	848.4980371431062	832.6116344614807	633.5901200455983
Ndufb11_ENSMUST00000116621_20618114_20618132	ENSMUST00000116621_Ndufb11	1075.0279506012637	1148.5180249616872	1137.2492100223665	1192.2093097886334	1382.7159540269715	1132.780672829556	1052.289933830676	1171.6391263380117	1059.823473530819
Ndufb11_ENSMUST00000116621_20618125_20618143	ENSMUST00000116621_Ndufb11	817.8855865378458	703.9632181341784	796.5583828497086	882.630096749596	803.1400412316988	965.5606687451929	763.7434632870609	740.8747837184193	863.100387306871
Ndufb11_ENSMUST00000116621_20617645_20617627	ENSMUST00000116621_Ndufb11	694.7165550116708	863.6774164680888	704.610574379815	640.0166000062369	940.2844225414392	824.2327943255053	635.1831546290144	646.1465139293886	631.8178399895268
Tmem185a_ENSMUST00000154400_70470231_70470213	ENSMUST00000154400_Tmem185a	493.75655620580653	381.4829578039262	497.4860374055288	447.90184014158604	549.5168703164255	467.1371727001883	498.0521587270983	505.54981876882715	490.9215755318342
Tmem185a_ENSMUST00000154400_70470257_70470239	ENSMUST00000154400_Tmem185a	985.3522522093995	1101.722782137739	970.775283108454	1039.6153005247106	1051.1271416821883	1072.3657036119796	975.1537486358483	1087.8793930508687	1115.6502952970745
Tmem185a_ENSMUST00000154400_70470520_70470538	ENSMUST00000154400_Tmem185a	1272.7466591038076	1539.1565737529074	1374.3777687078812	1298.6957766850398	1276.5699602735424	1352.8637749792981	1337.9795086263348	1351.124269096175	1391.239844016209
Tmem185a_ENSMUST00000154400_70470566_70470548	ENSMUST00000154400_Tmem185a	1976.1066549243328	1901.3110616947681	1814.7593776952656	2061.6658230046532	2039.3181631742902	2111.2874064070866	2227.4263848234855	1968.3537322478596	2014.1962837253775
Tmem185a_ENSMUST00000154400_70470658_70470676	ENSMUST00000154400_Tmem185a	419.20687922943745	380.46566991644903	548.7832358150483	408.38108954085783	459.3397428798839	423.9836232590623	499.95675589240267	483.6127457650516	492.69385558790583
Tmem185a_ENSMUST00000154400_70470225_70470243	ENSMUST00000154400_Tmem185a	1173.3470898019823	1167.8464948237527	1129.5062366775333	1220.7520741113815	1178.878072217289	1261.1624824169055	1201.8008113070707	1241.4389040772976	1211.353418324941
Nudt10_ENSMUST00000103006_6173515_6173533	ENSMUST00000103006_Nudt10	1791.3531076350705	1446.583375992488	1608.6027123890833	1447.9963900655684	1439.07665867481	1531.9510051599707	2056.9649385287426	1572.4892784979102	1851.14651856679
Nudt10_ENSMUST00000103006_6173524_6173542	ENSMUST00000103006_Nudt10	817.8855865378458	733.4645668710154	699.7712160392944	634.5276068672468	696.9940474782696	610.622724591932	647.563036203493	577.3438758720926	620.2980196250613
Nudt10_ENSMUST00000103006_6173529_6173547	ENSMUST00000103006_Nudt10	598.5582760131658	650.0469600978902	584.5944875349015	624.6474192170648	651.9054837599988	622.4899506882416	722.7946242330164	639.16653615546	667.2634411109588
Nudt10_ENSMUST00000103006_6173531_6173549	ENSMUST00000103006_Nudt10	1283.5509601148756	907.4207956296058	1183.707050091365	1229.5344631337655	1070.8533883089317	1201.8263519353573	1138.9491048520258	937.3113010704094	1042.9868129981387
Nudt10_ENSMUST00000103006_6173534_6173552	ENSMUST00000103006_Nudt10	1312.722572844759	1023.3916148019994	1172.0925900741154	1072.549259358651	1034.2189302878367	1137.0960277736683	1351.3116887834656	1121.7821422385218	1228.1900788576213
Nudt10_ENSMUST00000103006_6173540_6173558	ENSMUST00000103006_Nudt10	929.1698869518459	1259.402404696695	979.4861281213913	828.8379639874937	1291.599481512966	1006.5565407142625	899.9221606063248	1123.7764216025014	903.8628285965178
Bmp15_ENSMUST00000024049_6320760_6320778	ENSMUST00000024049_Bmp15	1181.9905306108367	1230.918343847335	1401.478175414797	1310.771561590818	1317.9011436819571	1421.9094540850995	1321.7904327212475	1339.1585929122975	1564.0371494831902
Bmp15_ENSMUST00000024049_6320824_6320842	ENSMUST00000024049_Bmp15	363.024513971884	323.4975482177294	308.75106212522115	358.9801512899476	385.13148176022986	366.80517024957044	365.6826557384431	409.82440929780665	396.9907325600392
Bmp15_ENSMUST00000024049_6320838_6320856	ENSMUST00000024049_Bmp15	533.732469946758	500.5056406387512	470.38563069861283	286.52544185527927	340.042918041959	334.440008168726	350.445878416008	432.75862198357197	422.6887933730775
Bmp15_ENSMUST00000024049_6320842_6320860	ENSMUST00000024049_Bmp15	381.39182569069953	409.967018653286	369.7269772157821	474.24900720873813	491.27747551365906	526.4733031817365	390.4424188874002	333.04465378459224	403.1937127562898
Bmp15_ENSMUST00000024049_6320876_6320894	ENSMUST00000024049_Bmp15	371.6679547807384	377.41380625401763	393.92376891838563	543.4103207600125	469.67253873198763	504.89652846117343	350.445878416008	395.86445374994946	420.91651331700587
Bmp15_ENSMUST00000024049_6320905_6320923	ENSMUST00000024049_Bmp15	1049.0976281747005	979.6482356404824	1178.8676917508444	786.0238175033716	751.4760619711802	900.8303445835039	908.4928478501946	904.405691564746	1081.976974231714
Phka1_ENSMUST00000052012_102644230_102644248	ENSMUST00000052012_Phka1	719.5664473371272	615.4591719236676	683.317397681524	535.7257303654264	459.3397428798839	594.4401435515098	512.3366374668813	415.80724738974544	574.2187381671996
Phka1_ENSMUST00000052012_102644319_102644337	ENSMUST00000052012_Phka1	703.3599958205252	722.2744001087669	752.0362861169181	1024.2461197355387	905.5286546752722	894.3573121673351	815.1675867502794	723.9234091245928	812.5904057088303
Phka1_ENSMUST00000052012_102644323_102644341	ENSMUST00000052012_Phka1	499.15870671134047	712.1015212339955	656.216990974608	642.2121972618329	633.1185822107193	600.9131759676786	747.5543873819736	793.7231868638786	832.0854863256179
Phka1_ENSMUST00000052012_102644326_102644344	ENSMUST00000052012_Phka1	1819.444290263847	1559.5023315024503	1518.5906472553982	1644.5023444414114	1571.5243145972306	1586.9717806974063	1829.3655772748677	1515.6523166244917	1502.8934875487198
Phka1_ENSMUST00000052012_102644341_102644359	ENSMUST00000052012_Phka1	1364.5832176978854	1321.4569658328003	1479.8757805312325	1282.22879726807	1236.1781219425914	1221.245449183864	1434.1616654742065	1283.318770720869	1254.7742796986954
